code,m_cap,B/M,EPS,PEG,ROE,ROA,GP/R,P/R,L/A,FAP,CMV
600000.XSHG,3588.8506,2.7580485372648007,1.0165622870662339,-0.175841455666068,0.169502654368458,-0.4720181645578473,0.1435758241772915,0.1176087287484451,2.0917917541991993,-1.1588764539945033,4.072621934325111
600004.XSHG,276.8751,0.4988049299269459,0.3505953318953371,-0.14317823654064765,0.04982577188615028,0.33373958762027667,0.09485950162717477,0.07460387461678984,-0.8799847536947817,0.8150209670175566,0.08085836071484163
600006.XSHG,118.8,0.8957360423354782,-0.4476136329452092,0.049331660588105786,-0.30963578646386075,-0.5991850785788618,-0.02783324534296067,-0.01789064651572869,0.8965221752842991,-0.13914004508525768,-0.10966189708138922
600007.XSHG,199.8449,-0.32195290047410596,0.017611854309888663,-0.10473596274791212,-0.0030046418822414064,-0.019534614868827672,0.08250948417172131,0.06609622094336925,0.016783575812383104,-0.13585784810987567,-0.01198240650336806
600008.XSHG,323.4632,0.32265842360471014,-0.4485650143097391,-0.05213385167693919,-0.13136910407747796,-0.39133626564405505,0.012772761830256376,0.014416597139908038,0.9525369424678218,-0.6138690933695508,0.13700874001073696
600009.XSHG,737.447,-0.2722329339571527,1.6349601740106379,-0.12959399804251137,0.2334671267338957,0.9627808230486166,0.20968439757986634,0.17130651351870368,-1.2115835155912678,0.6356985649214825,0.2515199299278806
600010.XSHG,1317.4073,-0.09412186605218752,-0.5684390662405004,0.3541860478574404,-0.19142800217955802,-0.45586325449053466,-0.006096026661861021,-0.0026933584250896855,0.8902619468405715,1.2150113792295205,0.5148058031824478
600011.XSHG,960.4192,2.0818963195406663,-0.5532169644080229,-0.032678022826895525,-0.2861340321608365,-0.5745383819877978,-0.024918161754448376,-0.016404895716003086,1.3569892462238093,2.3821644041811347,0.6570588704340025
600012.XSHG,175.7862,0.5863704408138334,0.060899706395996935,-0.13429105574853678,0.006795356570119282,0.17417729271197616,0.1678657353141192,0.11014161601437415,-0.6946501835728802,-0.8371408286819206,-0.07035695699217845
600015.XSHG,1219.4375,3.6049911236667302,1.111700423519219,-0.1768920709604091,0.14599681996830616,-0.4782910440485053,0.1379902520686484,0.10830182256996031,2.0936764756276585,-1.151508954973442,1.2168831453712112
600016.XSHG,2928.4094,3.487518698965831,1.2068385599722042,-0.17668929711243314,0.1996381201367971,-0.46725937949134727,0.16703412001722343,0.14659418397839558,2.09779981002314,-1.1385502898319513,2.7283236572054905
600017.XSHG,141.7876,1.7036661794581955,-0.4342942938417913,-0.03697221503072528,-0.13970724321383426,-0.25515758262455485,0.03420424957123115,0.03001415272037602,-0.19661545646775608,1.6849377268196428,-0.08195605676804045
600018.XSHG,1485.4325,0.2846925329763403,-0.14317159629565646,-0.13962674378793624,0.20034410855590645,0.4571772818747652,0.1298097621702239,0.10084763813567628,-0.19649558926495025,0.43200603538214477,1.505142674221874
