code,m_cap,B/M,EPS,PEG,ROE,ROA,GP/R,P/R,L/A,FAP,CMV
600000.XSHG,1842.96,1.2417702773448691,1.6192028602984103,-0.18262621411009203,0.02694144363128172,-0.09454717976126387,0.09061044480497005,0.0791800669244749,0.39777431596455226,-1.2503828653686617,2.0224079508861093
600004.XSHG,78.89,1.24880915140668,0.47882134685985434,-0.16560823952397913,-0.011302084930866072,0.123804991643499,0.061175865732004085,0.055112751394440516,-0.37382425444559425,2.6617256165491296,-0.08926284395911709
600005.XSHG,260.42,2.555816329286196,-0.32086527459705844,-0.6248351459258117,-0.07462702860482182,-0.10241414320112154,0.02540840595375101,0.028683786247472417,0.06534726767690724,1.6737740999433524,0.18543231425759252
600006.XSHG,59.2,2.1049563145568055,-0.40225349879267325,0.8029766133836802,-0.06904325680393598,-0.08977372659973933,0.02653512665216118,0.029550189191364047,0.00890698292902401,-0.16660535062465176,-0.11905818172856021
600007.XSHG,104.86,-0.3031395703739081,0.015097743884839785,-0.10133862183542683,-0.03692699665160955,-0.012391040166220241,0.057876938043066595,0.05301622547004324,-0.10007872741420593,-0.474288565064121,-0.04996447311744933
600008.XSHG,161.92,-0.002231180663071516,0.31888402256847176,-0.09971434660378047,0.03221014864356399,0.08769714844614601,0.07876686342669373,0.07179128892924756,0.006604773970002177,-0.34177368415962633,0.03637996431903746
600009.XSHG,243.37,0.31765656508144385,0.5829225638542452,-0.1457108679363113,-0.017080553162369873,0.13026677746736612,0.0868038045213748,0.08001194618266352,-0.46554500656024134,1.7931294816545904,0.0003501526232304347
600010.XSHG,376.92,-0.5935379544996183,-0.2806443498492256,0.3406857332494239,-0.05344100098489804,-0.09210189031418979,0.027377861499581695,0.0301224329705089,0.23063081058238474,-0.0025269784925330955,0.24918434982014404
600011.XSHG,895.33,0.6193408041808086,0.4409663588618939,-0.15848357771243943,0.03531031882253897,0.01891542073638127,0.042993129917659384,0.041949920300357456,0.16300051141948882,2.0654350427362944,0.7552813897891768
600012.XSHG,65.85,1.7568787158037322,0.247905920072296,-0.17136703352708893,-0.0015043524197574532,0.12284557624083002,0.10508220530067885,0.0915887289696663,-0.2763304831497892,-0.9791065243252215,-0.13862413994892078
600015.XSHG,717.17,1.5684593889385008,1.6239347337981553,-0.18277387549478716,0.00891491395767517,-0.10142481161226875,0.07646985096261266,0.06677613419016092,0.40430847046012874,-1.2389454233936341,0.5820326228402919
600016.XSHG,2785.5,0.3169711501842396,1.4346597938083536,-0.17642443595289686,0.06921751995502338,-0.08511905504830243,0.09619229944753044,0.08286121555384335,0.39940398915035136,-1.2453613887871966,3.1478365714448557
600017.XSHG,84.27,1.592510886355328,-0.1268584611075116,-0.16261809648390288,-0.036601052252514005,0.022217792358846213,0.04907766531825447,0.04784642907411189,-0.2714192632517735,1.7997318249222853,-0.09956788459953901
600018.XSHG,603.01,1.04794766948702,-0.19878293830363628,-0.15859432375096078,-0.029909504599123,0.02915194482729059,0.05837548520738457,0.05462601111612239,-0.21802534736536255,0.83962441932434,0.6331038594943653
600019.XSHG,821.86,2.6816445647671676,0.06241647888229029,-0.17443100725951272,-0.052419990072552575,-0.04138247398225272,0.030797913682200147,0.03255782238847745,-0.13289148116140753,0.6469011485149341,1.0350155766890883
600020.XSHG,52.59,2.2054753961682585,-0.35588113849517183,-0.16055083709817117,-0.07845448861848066,-0.11458307629257401,0.030770670240272642,0.033089729429737064,0.2370519787989647,1.3828377074317564,-0.12906057800362467
600021.XSHG,94.15,1.630483827606769,0.11635983677938377,-0.16590356229336936,0.006268071395251461,0.00584061228026399,0.041176238764187766,0.04157994179955897,0.10702236376214798,1.6225907532734178,-0.06617107888234196
600022.XSHG,126.8,1.3696397664347577,-0.40887812169231635,-0.21614534843588495,-0.08742813335871542,-0.12225641246096906,0.02407637458668711,0.02745143195142684,0.20086026593586281,1.9448923118388821,-0.049359184386734374
600026.XSHG,144.01,3.348021804155535,0.2564232923718371,0.5183962097300043,-0.035419359837418486,-0.027217215020144854,0.04386058251000172,0.054054039690813314,-0.010736383003451038,2.3901045560872087,-0.07367665914320727
600027.XSHG,305.9,1.0332921576369953,0.2564232923718371,-0.122860268654741,0.027276141307526126,-0.039321237715006674,0.03886735915626637,0.03830806722285625,0.2734647308110333,2.183333331785406,0.12670417515997506
600028.XSHG,6034.4902,1.2405416846510706,0.43623448536214887,-0.1690413667181407,-0.01478033525616531,0.021158251565517844,0.02863560971494346,0.030858931645795413,-0.04926565718616566,1.1341909855518704,6.9242028492610395
600029.XSHG,338.71,1.8213244203294592,-0.38237963009374404,-0.14966080997690584,-0.07560255830812192,-0.10835112626071662,0.025395196334898253,0.028587249579277857,0.15833872019692757,2.4702313777268077,0.15152101311928773
600030.XSHG,1368.3,0.2579568770838491,0.015097743884839785,-0.08638790663504561,-0.058636992370338516,-0.06435755301224677,0.08741894864397803,0.07570261343109061,-0.055510366331708014,-1.1954213046656763,1.6359462285428852
600031.XSHG,743.37,-0.6483023799390703,0.015097743884839785,-0.16247043509920775,-0.007123162923616333,0.00554884667109887,0.037674514927951756,0.03973711631020095,0.04924476637474258,-0.19671111200083566,0.9128834430490804
600033.XSHG,59.55,2.881662875815809,-0.1481518918563643,-0.15087901640064058,-0.0328285689620006,-0.01176368339100819,0.08532616700132425,0.0731450889213842,-0.06132302096947543,3.575894805507564,-0.16465155536966342
600035.XSHG,33.73,1.6472599646117918,-0.07953972611006109,-0.1485164342455186,-0.042532856400388536,-0.05973633018558364,0.08437266469429368,0.06765105528396818,0.10116007230219969,-1.1376344996467491,-0.1575999416568343
600036.XSHG,2621.5601,0.6261487716004451,1.9078471437828581,-0.1811496002631408,0.04583708158601019,-0.08890052721703172,0.09150879807085542,0.0802091998667298,0.3958480327733378,-1.235156430241367,3.0393836604746403
600037.XSHG,66.17,0.8257809898927009,-0.1192874635079195,-0.1203869404610977,-0.05768948851054132,-0.053680123948577144,0.036843904264332324,0.04022581696873279,-0.13081326018447492,1.5454800141490859,-0.10851102559585231
600038.XSHG,80.12,-1.0257010193014378,-0.20256843710343228,0.04827927620690655,-0.06451532986334767,-0.09233393394281829,0.030682839406291112,0.0331680552721836,0.12436864475361263,-1.144967592858549,-0.08740158111216863
