code,m_cap,B/M,EPS,PEG,ROE,ROA,GP/R,P/R,L/A,FAP,CMV
600000.XSHG,1770.21,2.0100834222018196,2.8669558576377914,-0.07807284365144272,0.04661366153684336,-0.0765382680044542,-0.027802198925735863,-0.028630163854896532,1.8732969619648803,-1.2258223766219996,1.957167688479292
600004.XSHG,86.14,1.1871920447284314,0.7909774950813949,-0.07485575213810641,0.038806186965697376,0.40492690033560735,-0.03009657013486985,-0.030282728769031358,-1.4282833241804884,2.173207434850624,-0.10603570805436988
600005.XSHG,218.03,3.2740982407263126,-0.33243224226209134,-0.04435588249428815,0.02667125690955047,-0.08666577098309615,-0.03239945847139499,-0.03215559829629174,0.3679529905764484,1.9655324885969745,0.09855809506948797
600006.XSHG,86.8,1.0896332262574566,-0.2288921743041664,-0.03647433723257671,0.029684439640396687,-0.02858571171684928,-0.03227912950626415,-0.032042717239044144,0.3027881743721613,-0.38506813186022715,-0.10501188585358326
600007.XSHG,111.3,-0.16684188838028977,0.3250471892707324,-0.06136896767524459,0.036434285926089806,0.17886417658937473,-0.02912493578304549,-0.029680652392197134,-0.3342673287223078,-0.5129443752902209,-0.06700636476377723
600008.XSHG,150.48,0.3151886596967643,-0.2356222787214315,-0.06428342890307279,0.028078021934610006,-0.06721497732572998,-0.03156627756441596,-0.03144306150748817,0.5053317189629293,-0.3514095123414584,-0.006228555935262952
600009.XSHG,265.15,0.43826870112687444,0.9462875970182826,-0.07202681686053052,0.036862185191558317,0.35760629521122156,-0.0277857437847801,-0.02849221761426736,-1.6042036253447884,1.177455129051199,-0.006259580850438276
600010.XSHG,384.12,-0.03271620120636748,-0.42251210138548617,0.0718673049793299,0.024796204146666265,-0.1278756182901515,-0.032477866272460465,-0.03222135682016343,1.174965431550199,0.10523990592813551,0.346416142405374
600011.XSHG,851.76,1.0865959021251144,0.68743742712347,-0.07576364299463077,0.04413063380930417,0.14301110128150304,-0.030955522460720256,-0.0311459940233487,0.7776183172069847,1.9405480401682693,0.747397658589209
600012.XSHG,74.14,1.509522031263404,0.10502454486014179,-0.07479654186485483,0.033431725813902316,0.14369406371527071,-0.028364383204605333,-0.029171426759325162,-0.7491455748910573,-0.8892287968266992,-0.15884011368281875
600015.XSHG,751.55,1.9421716509078644,2.3958485484292327,-0.07778337120443496,0.04635525288765757,-0.08202217578562045,-0.0281148045882673,-0.02893504034335932,1.894248899217752,-1.2119125187348958,0.6097401099561729
600016.XSHG,2127.48,1.5428912819033134,1.10159769895517,-0.07759258254617984,0.04782901923535256,-0.06443172392572195,-0.02770275751321641,-0.02858521916247663,1.836888375010289,-1.1963303637068154,2.3883519595863323
600017.XSHG,92.58,1.807169627465035,-0.08911308256096757,-0.07305312826355806,0.034268677225201015,0.17018892524381188,-0.03014680498722418,-0.030269316296208746,-0.7670906157760813,1.729405704157515,-0.11683237853539231
600018.XSHG,1058.12,0.04412812783962701,-0.11137419717192151,-0.06836235883818222,0.03721573029705516,0.25406636501244534,-0.029549382115711512,-0.029856586127804965,-0.7430430115578303,0.7684611155685125,1.4017441445525551
600019.XSHG,741.23,3.076153449025306,0.06619701937591994,-0.07145445088576516,0.029843315979299564,0.012343377404994506,-0.03211768620990816,-0.03194346736820005,-0.32256437418866857,0.6790809371152422,0.9068502101329301
600020.XSHG,52.81,2.296892365860575,0.0056260796205338005,-0.07398075587783294,0.03542122509371396,-0.034870888840016996,-0.02938686082922248,-0.029799281557237555,1.2667593969171729,1.0386412268036125,-0.15773872919409374
