code,m_cap,B/M,EPS,PEG,ROE,ROA,GP/R,P/R,L/A,FAP,CMV
600000.XSHG,1785.14,1.5861961772231665,2.648978808814303,-0.00607827802590142,0.26682077150834005,-0.2489161924222092,0.05422851751655156,0.04809846766890548,1.8657821977825366,-1.2257541168408472,2.0374473581939125
600004.XSHG,80.27,1.1004528842185255,0.7560993393369311,-0.003457144588850678,0.1487183675592534,1.345030564523142,0.03899892315336636,0.03598294100684332,-1.5826061652560361,2.3257498818213653,-0.09567105191777661
600005.XSHG,204.9,3.039517510783914,-0.31867120689174655,0.023428530598795076,-0.03741395311523707,-0.3106354309733768,0.02185013650653656,0.0230990906636124,0.3563834747304438,1.872856125123786,0.10157086659793732
600006.XSHG,60.2,1.7512283100105968,-0.32401832403716285,0.018414953219201374,-0.02390660258653932,-0.258236811815186,0.021734871918587775,0.023302611388137568,0.3552698779233567,-0.3975214008513937,-0.12743423337176343
600007.XSHG,100.53,-0.21165950033122766,0.2748587962494635,0.008211883464238753,0.11243596630067214,0.5333826310771483,0.04294222947643224,0.038959648215766904,-0.2981049524593393,-0.5183267452471008,-0.06360717268221243
600008.XSHG,133.98,0.3792478516393092,-0.32829601775349593,0.004851907044932098,-0.019048511654973448,-0.23632320561899997,0.0303231584961351,0.029485473283706074,0.3288752388129732,-0.28933635743833974,-0.01066853692556773
600009.XSHG,256.86,0.26846113003153793,0.9699840251535834,-0.0008418749849924441,0.1385535659123211,1.327209661775035,0.05348520405322244,0.04869506646296625,-1.7225269128091345,1.2841549435369506,0.007974725532228227
600010.XSHG,296.1,0.15249840761338593,-0.4256135498000727,0.1096386061950367,-0.07857488733986775,-0.4602314412825097,0.021078687870750082,0.022302220909005608,1.160144757450655,0.1319181250478713,0.23819844282726882
600011.XSHG,781.48,1.053982144189056,0.9699840251535834,-0.0045947282281970855,0.32503498957435956,0.7648002559759982,0.032973697146039885,0.031565943508763045,0.7345119424131221,1.9475639024694353,0.7012255478593029
600012.XSHG,72.81,1.3163717642286505,0.41816153574662046,-0.0036623787505884317,0.14796753715754776,0.9881001447966267,0.05738592559154518,0.0504177418637849,-0.8527238741766494,-0.8821518343383655,-0.14172529109620294
600015.XSHG,735.52,1.5796767866231494,1.8255227684201925,-0.005878907697356174,0.21225076045457267,-0.2999172020344387,0.047506354962578996,0.042378382900495275,1.8963410003940249,-1.2136825517723653,0.6253864021056882
600016.XSHG,2113.29,1.097608702102496,1.9859362827826819,-0.005708856534773464,0.33678819254940356,-0.17642762655937563,0.05659802628575271,0.049565827758782044,1.830547134339373,-1.1983297178240429,2.4405722998959316
600017.XSHG,76.58,1.9865249443165787,-0.09943940392967801,-0.0028590336032149385,0.06437280675705045,0.3976591384450715,0.033161296797927065,0.03292146759324227,-0.6953802341754906,1.5114800076961743,-0.1190463478856583
600018.XSHG,1021.71,-0.06370601037185844,-0.08232862906434578,0.0020255394461436023,0.13309119186679969,0.8971443508225342,0.04150557993121419,0.0387732862974249,-0.8655472675327388,0.8140870288558507,1.3942706295989828
600019.XSHG,648.99,3.1733436400473862,0.060974110432811195,-0.001856318127296198,0.01686337772859398,0.022583272251772837,0.023851972016118706,0.024685336206615432,-0.2734386016201605,0.6609886149763817,0.8043965393383963
600020.XSHG,48.77,2.141351330552518,-0.15023701681113288,-0.0025951611095521125,0.03653165358254572,-0.22755154847357215,0.03335471842225951,0.033136356599696874,1.2087542440316956,1.214018003534649,-0.14552357886349582
600021.XSHG,92.65,1.7284269315783038,0.19358261563913562,-0.003949706577021287,0.15310000715331307,0.25255978493598785,0.0297805801011764,0.02927106807571653,0.7105087302677908,1.5090468704623183,-0.07607821751815742
600022.XSHG,99.12,1.7100436297132722,-0.7282603802306358,-0.03558508665059791,-0.27416420421729853,-0.949932005801143,0.019188652548434687,0.02074350997986209,0.9895414692002686,2.147724637703877,-0.09248998591266881
600023.XSHG,556.34,0.5360616180535199,0.2855530305402961,-0.003058403931760185,0.1351484478304135,0.56283393776924,0.03213716997893695,0.03198826945411091,-0.09759905955915943,0.9712671837109343,-0.16389779593777523
600026.XSHG,136.52,2.5789314168067192,-0.338455540329787,-0.013073831024562572,-0.05278960891043069,-0.3743426724310773,0.02237740573058106,0.02380446096968084,0.4517532713725631,2.6280420121141583,-0.08889743873277095
600027.XSHG,238.09,2.16790797926783,0.4352723106119527,-0.0054449840411106365,0.22698988168275736,0.13881687879948365,0.028647838171755025,0.02829224165293205,1.2358126193824037,1.9643028740682487,0.07787904664944789
600028.XSHG,5956.5698,1.2084284595339203,0.19999915621363515,-0.003140497596455287,0.08299625984174128,0.26161041157576764,0.022855065862004097,0.023942893451995285,0.043448063102605884,1.197038494446359,7.144988934411647
600029.XSHG,229.73,3.055718300312046,-0.5860270641625619,0.0002663894883914268,-0.10110836294602371,-0.5185312319722147,0.020227749032305405,0.02203258542536415,0.9885950015462159,2.4873240388580866,0.03736397713165703
600030.XSHG,1247.11,0.3393283392293013,0.2213876247953004,0.004576306884884258,0.036574954783968584,-0.13929982514275266,0.047073761476961705,0.04218263699406364,0.8389300635968152,-1.1768306770284238,1.5356144131393694
600031.XSHG,396.82,0.16792183793309204,0.16791645334113736,0.002254228940651386,0.15537294039291358,0.4309352273876965,0.027324741292925184,0.02801363527569548,0.36565266164284616,0.001072189552866931,0.4034239607045097
600033.XSHG,60.65,2.3838265933108094,-0.12510556622767627,-0.001979458624338851,0.07176087569966166,0.2656313010946077,0.049692720832507524,0.04340143989418198,-0.1316860523600394,3.4704944627565495,-0.17584657620571745
600035.XSHG,28.34,2.0865017641170396,0.007502938978648149,-0.0019677309579538365,0.05028520631710077,-0.06516851564857434,0.04726960281770707,0.03906147895466683,0.7067339372439572,-1.0567279854549443,-0.1778565034825766
600036.XSHG,2559.8101,1.2883690515755584,2.7345326831409644,-0.005732311867543492,0.291141060486767,-0.21379434739442882,0.052513811875656416,0.04643791552619973,1.8394702958766256,-1.2102912752749901,3.0910450645058605
600037.XSHG,108.05,-0.10330737014655149,-0.10799479136234409,0.0074026744836727535,-2.816542103664571e-05,-0.03275557489391946,0.031199059204977373,0.030192804970290525,-0.48242634500195886,1.272956928541232,-0.051705871011361364
600038.XSHG,149.31,-0.4488777834530934,0.11230643502880773,0.025762336209412956,-0.005450069763154845,-0.24555751019317976,0.02279730535380507,0.023995640578015277,0.7553334953604609,-0.6320512868289261,-0.0874730808200361
600039.XSHG,80.48,0.8024462399431812,-0.16093125110196552,0.0004598959837441662,-0.0057314930419398525,-0.3315243076408047,0.02254637768726025,0.02373460282812443,1.3369036017835731,-0.8997584701857086,-0.17654292896305449
