code,m_cap,B/M,EPS,PEG,ROE,ROA,GP/R,P/R,L/A,FAP,CMV
600000.XSHG,1850.42,1.2879852146083266,2.480057353755368,-0.045049906676396544,0.15291608572263005,-0.09656181085692958,0.04297970856906671,0.02796602809106891,0.39716478687195234,-1.2333432051649924,1.9090911134689506
600004.XSHG,81.54,1.1804964431607132,0.5657631277151679,-0.042643796172752345,0.031193433316119762,0.32897845645001184,-0.003195616241472635,-0.008122911090361614,-0.3426285141602735,2.902461369114339,-0.08618025880305681
600005.XSHG,279.6,2.5330120362789996,-0.2803669220392779,-0.10743865074563547,-0.07748102962062835,-0.12256028048748288,-0.03304216009134722,-0.030558124001279063,0.05569859081085963,1.7397003284629553,0.19633578923254072
600006.XSHG,59.8,2.3262729139376526,-0.6266201409813454,-0.030710460240537186,-0.15175931220440694,-0.27541979259752386,-0.03745733596669639,-0.03436971953921114,-0.005491752984807989,-0.33242639916533834,-0.11719055307900295
600007.XSHG,115.74,-0.3683402594807464,0.14569856400728698,-0.03209093576181992,-0.003363874480200174,0.08843642307153465,0.0002458655430680393,-0.0057034834672587695,-0.10045210003535526,-0.4342557230388749,-0.037396815185883066
600008.XSHG,96.14,1.1454407887685631,-0.16214875196720288,-0.03841487468149891,-0.033956791105760664,-0.022738797429415876,-0.009205283912712813,-0.01108113027540753,-0.0014616673685720273,-0.2668357772143,-0.06535457819455574
600009.XSHG,240.1,0.4209687878562339,0.9258184680362087,-0.04016963405890407,0.04130015342427477,0.46279167672120336,0.028690321200579582,0.01945250403562527,-0.48632616804476647,2.029607191483181,-0.008141013180379145
600010.XSHG,346.88,-0.44813632571208384,-0.3847829707323797,-0.3211109851278407,-0.09905159277897119,-0.16588786596716812,-0.034217663895302404,-0.031618926181840035,0.21093687796657562,0.10012253379688597,0.29230509000924976
600011.XSHG,1003.55,0.3444683171444574,0.4457446809414877,-0.03569767110263607,0.08469264051098813,0.07244340701874996,-0.020150130211649468,-0.021646393333270054,0.18043620135144542,2.0419794263784747,0.8159711081594496
600012.XSHG,67.01,1.5603822667280935,0.3185251273613866,-0.04363054452071148,0.052587593503210225,0.351624751756435,0.03536302559414071,0.020646273801570452,-0.2637930664537852,-0.9498383309461265,-0.13532030654023916
600015.XSHG,708.95,1.5282585809380105,2.3060306059335316,-0.044826308528583145,0.1104189306190674,-0.11494705215625922,0.02335338114355147,0.011620834596264168,0.40332325481595216,-1.2205648622855274,0.5342823816822718
600016.XSHG,2229.53,0.6267075156639289,1.7059383720651302,-0.04466590116167353,0.202430828136355,-0.078690892800897,0.035014868206617665,0.020921265772674096,0.3946561849464405,-1.2289967433936786,2.329955295903077
600017.XSHG,88.89,1.4812121385922994,-0.010325416798497328,-0.039693272787475524,0.008354854461838836,0.22636267387606834,-0.008030505888820804,-0.008623772533981394,-0.30842437394849154,2.054924044168137,-0.09403981360804592
600018.XSHG,598.46,1.1277344125206763,-0.05893288774183785,-0.041375119725376316,0.04253903790514342,0.314904042374869,0.0002833116470130989,-0.00402480115689081,-0.2593165094710118,1.1345950066859334,0.5849772233826915
600019.XSHG,837.27,2.8357936244026996,0.025680117233606782,-0.044291617305551104,-0.05577435759187707,-0.038051061044247915,-0.029988839308973444,-0.028451195511838005,-0.1440749324934058,1.016420281684195,0.9918054676532803
600020.XSHG,52.36,2.3171105166580177,-0.04453067412899622,-0.03898845253893329,-0.00513980147887819,-0.061748037855249197,-0.0037564797201574494,-0.00890671746021023,0.21995285173826198,1.7868226703933883,-0.12780309169045828
600021.XSHG,99.28,1.3707869017519416,0.1931058504828907,-0.04158413538528884,0.03972520732956316,0.060164458056044284,-0.022593678233709887,-0.02133458618297487,0.1111279886960134,1.8204560209479368,-0.06087563044724797
600022.XSHG,140.95,1.6807854680713967,-1.2903221516397971,-0.05046487051692106,-0.4193962061716138,-0.6305900634127967,-0.041928367875707334,-0.03933931387927773,0.14580636411676118,2.083081278157396,-0.03557100209143913
600026.XSHG,157.97,3.3781890749566044,-0.23716028120075303,-0.09184034673758668,-0.08419016877123198,-0.1313040348590384,-0.046691369353407806,-0.026980030553998953,0.012248462929198059,2.577319929773407,-0.06292967017849739
600027.XSHG,290.42,1.2434330901763428,-0.2743659997005939,-0.017425813762841046,-0.04954326412856405,-0.1237711695345799,-0.03029605578874246,-0.028847871163207535,0.27107462836964297,1.8540455496176818,0.09762776881416572
600028.XSHG,6007.96,1.1479424283655792,0.8658092446493685,-0.04229381646313137,0.07106638002219272,0.2438994373652613,-0.029051883513743635,-0.02792105859556822,-0.053684975304855095,1.2450249151305472,6.710993816021287
600029.XSHG,383.87,1.5997424744120847,0.9858276914230488,-0.03766144613995376,0.22434489483239048,0.30464661188556574,-0.018777917891563044,-0.01953408151831967,0.1465145648033031,2.465764306187024,0.1822713227394023
600030.XSHG,1471.86,0.18820200194960457,-0.0343291061532334,-0.041851480996804864,-0.0645088261101733,-0.05504135608743774,0.016149545370007734,0.007503981482065892,-0.1856859427947431,-1.1297950596053628,1.6678840866951472
600031.XSHG,804.17,-0.6575843931635558,0.14569856400728698,-0.04202647085161535,0.05164854021744274,0.1309715256103131,-0.020903528625492725,-0.01975234749424445,0.03929671544599746,-0.16138699232091316,0.8595623957892984
600033.XSHG,61.2,2.912334890057064,-0.1465463538866244,-0.04021824235190699,-0.019238673092152922,0.028020033056495815,0.013251313418847332,0.0022720436283842037,-0.051085121589543696,3.703617600390917,-0.1598689341616298
600035.XSHG,27.76,2.6177156765371143,0.025680117233606782,-0.04188064597260661,-0.016087410022020524,-0.0223390562796356,0.025309303116273163,0.0075364228826236305,0.0921772190008317,-1.1177043749231472,-0.16289293709930255
600036.XSHG,2966.78,0.4009186928447179,2.786104393028253,-0.04434022559855401,0.18948599328005764,-0.07651331455306674,0.04007075304466815,0.02461239657498808,0.3901812953931178,-1.2182313469197392,3.2624038915431597
600037.XSHG,71.04,0.7855295177435471,0.21050852526507435,-0.035707392761236655,-0.007019425811198323,0.09479209996463632,-0.005727434326035218,-0.0030986764123974563,-0.13601103809654416,1.5212247027398,-0.10115763184341717
600038.XSHG,63.49,-0.8506526230199705,0.0946907241284729,-0.02156237949738895,-0.016015977345068756,-0.009417462498314325,-0.02649526310515556,-0.025146765538536887,0.06048805349287291,-1.0918822213669896,-0.11192707626767628
600039.XSHG,67.71,0.3469773472633385,0.7481911668111619,-0.03269853942435634,0.13277094474165085,-0.017334255606705744,-0.029582887709410418,-0.0282794324822372,0.3194004455932662,-0.8547358822612856,-0.15199511519184036
600048.XSHG,970.77,-0.10821648389089096,0.6857815744888481,-0.040879315136746606,0.04209306103444185,-0.019947867975113446,-0.011258022180985313,-0.014526760910741197,0.23578884037812076,-1.2269103467600524,1.182232067737862
600050.XSHG,741.88,7.266063762335951,-0.20235493163638574,-0.02808075158907959,-0.05659507449642977,-0.05992146448212872,-0.02871422989178248,-0.027538022920939986,-0.053367090158762356,2.4205572288745616,0.8557395996228063
600051.XSHG,21.2,1.3339382560292419,-0.5144028932479544,0.019108179258148412,-0.12105393440067083,-0.20436722901936277,-0.03536672442107023,-0.03303154990156057,0.05295307685435877,-0.42710136860199105,-0.17225022920832772
600052.XSHG,36.88,0.02092340905006769,-0.21435677631375377,-0.018456309574502807,-0.033428708272586094,-0.09331696003215682,-0.023353634934447795,-0.024837472548249022,0.22040964746249386,-0.9790341759859329,-0.14988401880138957
600053.XSHG,33.08,-0.8725753319474145,-0.38898361636945855,1.1578643810959937,-0.10071148451762477,-0.16738002553794326,-0.032168810278415644,-0.030218098074376663,0.17354518368262423,-1.237085766824297,-0.15530440142552
600054.XSHG,59.3,-0.5870181926171626,1.1508530557368593,-0.03662122866969142,0.22021315829506416,0.835003052738782,-0.001113232968105516,-0.004682673487718765,-0.2112646075072826,1.0818983267242726,-0.18137929468054736
600055.XSHG,18.64,-0.5457560175844033,-0.2803669220392779,-0.020196486464007093,-0.07022956026948006,-0.06051848385174219,-0.029289942139340698,-0.027920496965781697,-0.26194676522192356,-0.09846416252688575,-0.17590185539721556
600056.XSHG,62.78,-0.52999917342679,0.8688097058187105,-0.03936273639505571,0.07781219023176611,0.11134662012275438,-0.027764269500258832,-0.026899821500042418,0.1234511260510794,-1.139495076980895,-0.11293983196850067
600057.XSHG,38.95,-0.3704632360223038,-0.6344213400216347,-0.15072433566472956,-0.21338137928118947,-0.28467605556383657,-0.03519405374063126,-0.032387370243602026,0.23633412407073393,-1.1243334603886113,-0.17471792971878708
600058.XSHG,184.05,0.2404573828398988,-1.7331902202346772,-0.0583783006177953,-0.2538312709257131,-0.3535935555171013,-0.03634443449489495,-0.03313318963877859,0.19760005771300798,-0.013332379927293407,0.06004169456526139
600059.XSHG,72.5,-0.5825401152940916,-0.08833740720138952,-0.027793962660362402,-0.036835493714898915,0.10634855957297258,-0.015525560567103011,-0.014891748161488994,-0.4414128137164069,0.3104097273310389,-0.10409604979228787
600060.XSHG,132.1,0.34116816459499283,1.1358507498901491,-0.043975663401032164,0.09421575711724799,0.3318326393677036,-0.026208715459147484,-0.02484871346442073,-0.08959068158803188,-0.924683597647808,-0.014060641572521583
600061.XSHG,18.71,-0.6395123150407735,-0.2803669220392779,-0.14087629550233938,-0.03468654028325621,-0.050366043742245056,-0.03324960600509877,-0.03063595895598986,0.08067695807966391,-0.6914997391430024,-0.17580200624361317
600062.XSHG,129.77,-0.503010768927235,1.0770417109710457,-0.03726771896663016,0.04678387210097461,0.38963489854332334,-0.021352469906245237,-0.021533134099802,-0.34647876865233124,0.00492666678372634,-0.017384191971001526
600063.XSHG,39.69,0.545246376198532,-0.6944305634084749,-0.17735195857172537,-0.24101980317840588,-0.49727846384512325,-0.050851356811230826,-0.046394175826648426,-0.05151502144832141,1.3781135443461843,-0.14587578849249314
600064.XSHG,62.82,0.8688276012289389,0.16970225336202305,-0.03945509215176125,-0.03556400185716263,-0.05671238815714175,-0.013651831458487848,-0.019245685316311042,0.09601451094202307,-1.205150730177239,-0.11288277530929931
600066.XSHG,177.73,-0.4092878481954275,3.086150509962453,-0.04147719714068243,0.17109812552810694,0.5840260125496011,-0.022365697582704305,-0.021196905067604525,-0.1340015229312626,-0.7208419449606255,0.03965820306557092
600067.XSHG,77.2,-0.0988515195149153,-0.0343291061532334,-0.04262435285555118,-0.0029375795396799575,0.025536816147452245,-0.018314542573401798,-0.022191013364331023,0.03732814366825425,-1.049877595586845,-0.09237090632640577
600068.XSHG,191.46,0.9074724559305508,0.2837197777970193,-0.041598717873189715,0.04077153203082161,-0.012438333846167408,-0.028907592907432045,-0.027275800053723473,0.22247875609951184,-0.5453870514795373,0.0706114406823157
600069.XSHG,43.08,-0.3864904418627175,-0.8144490101821551,-0.056924912657008206,-0.27527727977962463,-0.41801072709151676,-0.04709537586240153,-0.04160417543816903,0.1495159035522332,0.594892228943028,-0.14104023662517678
600070.XSHG,13.97,-0.02296288623862398,-0.15434755292691363,-0.03159027034388992,0.014563132553349581,0.10823216475734576,-0.023378991616197727,-0.022456599076565605,-0.05143889073107438,0.07092420623651177,-0.18256322035897585
600071.XSHG,14.46,0.10878337838529482,-0.3979849998774846,0.5917187316617646,-0.10560175872733879,-0.1802191824284538,-0.03394666176702838,-0.031936409259829615,-0.38325470179750515,0.4550557310495465,-0.18186427628375904
600072.XSHG,66.5,-0.9203707763086374,-0.45439366986111424,0.3801803013423873,-0.14296682605609848,-0.29641216537761883,-0.043315563061174074,-0.04071359700557174,-0.22184485851867666,0.39275439488285574,-0.10763356266277299
600073.XSHG,48.02,-0.3157785761384585,-0.0943383295400735,-0.03439010802085771,-0.014488522474924121,0.03964441236732392,-0.03155125715582508,-0.029336912033246305,-0.0520082151017262,-0.2388250659063722,-0.13790212036910127
600074.XSHG,26.71,-1.2195970307602053,-0.8324517771982072,-0.05955462130846581,-1.0153451253329648,-0.8049710479700543,-0.05248767980508667,-0.04961299816634133,0.30953226690254954,1.36163262997569,-0.1643906744033386
600075.XSHG,29.39,0.7903952644898833,-0.8024471655047871,-0.073373959009194,-0.17135595402165027,-0.3360077965173322,-0.03792599358127932,-0.036480573890196995,-0.06347879349452236,0.8768112042618489,-0.16056787823684662
600076.XSHG,12.36,-1.2019851868877622,-0.45439366986111424,-0.07353922720540389,-0.257200455068575,-0.5249114133390778,-0.2971043102794042,-0.29528808855720634,-0.03652915915105453,-1.2122226757248433,-0.1848597508918311
600077.XSHG,64.42,-0.15336350293194065,-0.2323595433298058,-0.04181259436240254,-0.03622995612165739,-0.06818148540005911,-0.020722405717803788,-0.02520844080953822,0.1293691986354434,-1.2155239423693223,-0.1671008657154038
600078.XSHG,56.12,-0.5770996019454537,-0.3169725483052504,0.010713527056545326,-0.06624617260889384,-0.10129804354596038,-0.030014114426868653,-0.028990394775403886,0.05436664588152641,0.8171684857196366,-0.12243976572552924
600079.XSHG,115.42,-0.6341224337841351,1.105846138196729,-0.0340595716284379,0.12041607819054109,0.37442114442065505,-0.011941713912685037,-0.013523305984974808,-0.06632557523827624,-0.5936162198082902,-0.053943246354281174
600080.XSHG,20.7,-0.16583731373760546,-0.04693104306446982,-0.041559831238787384,-0.012729486684983833,0.2435696898020184,-0.013372154530411143,-0.011699438907940535,-0.5285690084796558,0.8783108085882476,-0.17296343744834486
600081.XSHG,20.38,-0.24763046790743165,-0.35177789786961766,-0.03795309589797123,-0.03970504079930106,-0.02260062490488092,-0.029354831024302985,-0.02876778552913001,-0.043704416437463964,-0.2268840880079559,-0.17341989072195588
600082.XSHG,29.98,0.10905211071961173,-0.3703807571195381,-0.022359555502636724,-0.0950512649496219,-0.14419296496664222,-0.0304569398009555,-0.029546630142494246,-0.2446491147780704,-1.1529937825676968,-0.1608246332032528
600083.XSHG,11.45,-1.5423971685978046,-0.42438905816769423,-0.9849641643272251,-0.3109836793703639,-0.9853660370239087,-0.06563757865001056,-0.06310105751723272,-0.3860142175930916,-0.8144628145771027,-0.1864430731846692
600084.XSHG,44.14,-1.068805080422719,-0.6104176506668987,-0.05627356153076918,-0.29537022937360546,-0.47593845625189246,-0.07563702798597315,-0.07318104609147671,0.1169213695355673,-0.35782587661092763,-0.1395282351563404
600085.XSHG,232.03,-0.9067668948812031,0.20570778739412715,-0.02647667791998346,0.0910103932191295,0.4813228676102387,-0.01629927667540046,-0.01685234366336685,-0.26473614627787617,-0.6904375441470627,0.12848115727730808
600086.XSHG,77.01,-1.3180742449820264,0.3947368410626736,-0.02562117196313219,0.21042389499112793,0.20875876839090066,-0.025715475328215345,-0.025445633015898656,0.19857769672557624,-1.2149953273919198,-0.09264192545761228
600087.XSHG,47.86,1.0781065638236929,-0.9152645054720464,-0.04974546778047795,-0.4534972554919135,-0.5477368403799354,-0.06000736814993207,-0.057460468123696574,0.22735012839810115,2.4113962422692485,-0.14237022735116078
600088.XSHG,31.02,-0.5494171391925181,-0.46639551453848227,-0.01642448292698104,-0.12468201915746066,-0.24102546264405653,-0.03851123497545745,-0.0348645472761614,-0.2456207350555668,0.08909226317194219,-0.1582428193743907
600089.XSHG,170.26,1.0940625461104296,0.1625011465556022,-0.039459952981061544,-0.024041700536734645,-0.010037035356923176,-0.027391295964328155,-0.02510756239269748,0.021688306403840705,-0.0103148222094308,0.040371411305588085
600090.XSHG,25.42,-0.6553794107065408,-0.3643798347808541,-0.01530649218791404,0.3269452301470232,1.1745909365422895,-0.005700641290979316,-0.008561127931570732,-0.21510596523535366,0.8064635871925752,-0.1662307516625829
600091.XSHG,13.66,-0.4127851987075119,-0.2743659997005939,-0.053648713708611864,-0.05568701290669411,-0.08188959970565621,0.03705688290165202,0.03991297808122603,0.05630237158324169,-1.1085613056401917,-0.18300540946778648
600093.XSHG,17.22,-0.9453869735431393,-0.2803669220392779,0.010334382371122603,-0.01983926572283645,0.05970638891748283,-0.02362787058570803,-0.02374045703374924,-0.1368148190370075,0.6715270991891631,-0.1779273667988643
600094.XSHG,105.05,-0.6131936520758942,-0.2827672909747515,-0.03518242319680519,-0.046172660144967716,-0.06484538367728203,-0.0040545596657597886,0.001052031190636237,0.05911326933155749,-1.2195399050981028,-0.1827201261717796
